SalesDate,InvoiceID,CustID
2005-02-27,2959,29
2006-05-02,2960,24
2010-11-27,2961,2
2006-11-27,2962,2
2009-03-15,2963,17
2007-03-27,2964,4
2006-03-11,2965,14
2007-05-17,2966,38
2010-02-28,2967,2
2009-11-18,2968,31
2008-03-31,2969,24
2008-11-22,2970,14
2005-07-09,2971,14
2005-08-29,2972,35
2005-05-10,2973,12
2009-04-23,2974,14
2008-08-31,2975,20
2005-06-22,2976,27
2010-09-15,2977,35
2009-12-05,2978,25
2010-12-15,2979,26
2005-02-17,2980,15
2005-03-09,2981,28
2005-04-11,2982,30
2008-05-09,2983,36
2009-08-02,2984,4
2006-02-21,2985,26
2006-08-14,2986,2
2009-10-11,2987,26
2011-03-15,2988,21
2006-04-26,2989,11
2005-08-28,2990,16
2009-03-01,2991,6
2007-06-24,2992,13
2007-08-31,2993,18
2006-03-11,2994,22
2010-12-15,2995,17
2010-10-14,2996,31
2009-05-18,2997,21
2011-10-30,2998,18
2010-11-01,2999,23
2010-07-29,3000,5
2008-08-09,3001,31
2011-01-09,3002,36
2010-05-02,3003,1
2008-07-22,3004,4
2010-06-12,3005,11
2007-08-07,3006,20
2007-02-14,3007,30
2007-06-15,3008,6
2011-06-17,3009,6
2007-12-30,3010,17
2009-07-25,3011,21
2010-04-29,3012,33
2009-08-29,3013,8
2006-01-26,3014,18
2008-07-26,3015,36
2005-12-03,3016,33
2010-01-10,3017,19
2009-07-07,3018,22
2005-06-10,3019,15
2009-02-13,3020,30
2009-05-11,3021,38
2005-10-22,3022,20
2009-11-19,3023,3
2009-10-25,3024,16
2006-11-18,3025,3
2005-01-15,3026,19
2011-05-03,3027,8
2008-10-09,3028,24
2007-08-15,3029,36
2008-10-03,3030,30
2006-05-09,3031,28
2008-05-01,3032,28
2011-04-23,3033,27
2005-06-10,3034,29
2010-05-11,3035,32
2007-01-16,3036,38
2006-12-03,3037,10
2005-02-06,3038,22
2010-06-06,3039,5
2010-07-13,3040,15
2007-08-29,3041,38
2010-12-22,3042,25
2006-12-08,3043,8
2006-04-19,3044,6
2005-02-13,3045,4
2008-02-19,3046,4
2010-05-06,3047,39
2006-08-07,3048,22
2009-12-10,3049,26
2009-03-20,3050,14
2010-06-20,3051,13
2008-04-22,3052,24
2011-04-28,3053,33
2011-05-29,3054,15
2005-10-15,3055,1
2010-10-05,3056,36
2005-10-19,3057,34
2005-01-18,3058,8
2007-09-17,3059,20
2011-03-12,3060,30
2005-10-03,3061,38
2005-01-27,3062,9
2011-02-16,3063,19
2008-06-23,3064,25
2005-12-13,3065,37
2008-10-24,3066,11
2005-12-25,3067,24
2011-08-14,3068,7
2008-03-05,3069,33
2011-09-14,3070,28
2006-12-19,3071,21
2010-02-01,3072,32
2009-03-28,3073,14
2009-11-30,3074,29
2005-08-28,3075,37
2010-06-24,3076,17
2005-02-13,3077,33
2006-10-16,3078,37
2010-05-11,3079,39
2010-01-12,3080,19
2008-02-18,3081,11
2007-06-24,3082,12
2009-11-18,3083,4
2005-05-22,3084,5
2005-08-26,3085,27
2009-06-19,3086,4
2010-01-25,3087,2
2008-08-03,3088,21
2009-12-14,3089,12
2008-12-05,3090,21
2006-02-19,3091,12
2008-09-22,3092,10
2010-10-27,3093,30
2006-05-17,3094,30
2008-10-04,3095,35
2005-04-07,3096,27
2005-06-07,3097,2
2005-05-21,3098,19
2007-03-03,3099,34
2009-10-18,3100,34
2006-04-16,3101,8
2008-10-29,3102,16
2006-08-23,3103,26
2006-04-18,3104,21
2009-09-07,3105,5
2007-02-21,3106,24
2007-11-20,3107,38
2006-11-14,3108,38
2008-05-20,3109,22
2007-06-27,3110,37
2007-07-14,3111,17
2009-07-16,3112,32
2009-08-01,3113,10
2010-07-11,3114,21
2008-06-30,3115,37
2010-05-12,3116,36
2007-12-30,3117,24
2006-06-16,3118,38
2005-01-07,3119,18
2011-04-26,3120,36
2007-05-10,3121,20
2006-05-27,3122,29
2005-07-01,3123,6
2010-10-06,3124,10
2011-05-16,3125,20
2005-11-02,3126,1
2009-06-14,3127,37
2009-09-22,3128,21
2007-05-31,3129,20
2011-05-07,3130,31
2011-01-22,3131,16
2006-03-07,3132,27
2008-05-16,3133,8
2005-11-04,3134,3
2010-04-06,3135,9
2007-08-24,3136,13
2010-05-20,3137,27
2010-04-13,3138,7
2005-09-09,3139,11
2011-06-20,3140,9
2010-06-14,3141,5
2008-07-10,3142,28
2006-07-18,3143,2
2007-08-28,3144,14
2010-10-09,3145,9
2010-03-27,3146,38
2011-05-03,3147,11
2007-11-12,3148,33
2009-08-06,3149,37
2005-04-20,3150,28
2011-09-01,3151,29
2011-09-20,3152,17
2009-11-13,3153,18
2006-01-23,3154,34
2011-09-17,3155,27
2005-09-17,3156,38
2008-10-26,3157,35
2008-05-30,3158,24
2009-05-14,3159,19
2010-03-16,3160,16
2011-01-06,3161,16
2011-01-07,3162,35
2005-10-23,3163,3
2010-04-24,3164,23
2006-02-11,3165,37
2010-05-04,3166,12
2006-07-01,3167,36
2007-09-01,3168,25
2007-03-08,3169,19
2007-09-04,3170,7
2005-02-16,3171,33
2005-10-10,3172,23
2011-10-25,3173,34
2007-05-11,3174,34
2009-12-26,3175,37
2006-10-02,3176,4
2005-07-11,3177,33
2011-05-07,3178,9
2010-08-06,3179,36
2005-01-22,3180,31
2008-11-09,3181,37
2011-05-25,3182,26
2005-07-28,3183,9
2007-09-02,3184,15
2011-06-07,3185,20
2005-06-08,3186,35
2005-08-28,3187,13
2010-10-06,3188,16
2009-07-23,3189,20
2007-05-25,3190,32
2011-06-24,3191,31
2008-07-09,3192,35
2008-10-23,3193,28
2007-05-28,3194,34
2008-08-14,3195,19
2007-02-27,3196,25
2010-06-13,3197,6
2006-06-25,3198,15
2011-06-09,3199,11
2006-08-02,3200,24
2011-01-24,3201,22
2008-05-09,3202,4
2006-08-29,3203,8
2009-12-19,3204,17
2005-02-01,3205,38
2010-03-16,3206,5
2010-04-10,3207,20
2010-03-13,3208,32
2010-11-05,3209,13
2010-11-11,3210,17
2011-06-26,3211,24
2005-04-19,3212,10
2005-01-22,3213,3
2007-12-23,3214,32
2008-05-05,3215,25
2010-10-20,3216,23
2011-10-04,3217,28
2011-03-13,3218,38
2006-09-27,3219,38
2006-07-17,3220,8
2009-06-17,3221,30
2011-07-07,3222,30
2009-08-07,3223,4
2007-12-29,3224,18
2010-04-19,3225,24
2011-08-13,3226,22
2008-05-31,3227,4
2009-09-16,3228,30
2006-03-09,3229,36
2006-08-30,3230,15
2011-10-09,3231,15
2007-08-26,3232,19
2009-02-04,3233,19
2009-09-25,3234,22
2005-03-19,3235,35
2011-01-10,3236,18
2006-05-09,3237,27
2010-11-04,3238,15
2007-11-27,3239,10
2009-05-26,3240,1
2007-04-20,3241,31
2005-09-21,3242,33
2010-07-31,3243,11
2009-06-26,3244,34
2009-04-15,3245,26
2009-01-11,3246,35
2011-10-21,3247,17
2005-01-17,3248,14
2010-01-13,3249,33
2005-03-03,3250,16
2006-08-26,3251,22
2008-12-20,3252,24
2005-10-25,3253,6
2006-09-18,3254,25
2006-08-14,3255,3
2009-01-19,3256,29
2010-09-28,3257,7
2009-07-17,3258,7
2006-07-23,3259,20
2007-03-19,3260,4
2006-06-08,3261,21
2005-12-21,3262,34
2009-03-02,3263,22
2005-07-03,3264,39
2006-03-11,3265,17
2007-03-29,3266,17
2005-05-27,3267,17
2011-08-02,3268,4
2010-12-11,3269,32
2005-05-04,3270,27
2005-03-31,3271,4
2006-09-20,3272,24
2008-01-08,3273,21
2009-08-12,3274,14
2008-12-20,3275,18
2007-10-29,3276,8
2011-07-27,3277,10
2011-08-28,3278,35
2008-09-16,3279,21
2010-09-17,3280,4
2009-06-30,3281,11
2010-05-02,3282,4
2009-04-17,3283,28
2007-01-07,3284,16
2009-11-05,3285,28
2008-12-17,3286,30
2011-03-24,3287,6
2010-10-21,3288,35
2008-08-14,3289,37
2007-03-06,3290,26
2007-05-11,3291,38
2011-04-17,3292,19
2008-05-14,3293,20
2009-03-07,3294,21
2010-05-08,3295,18
2011-05-26,3296,36
2009-09-24,3297,37
2008-07-15,3298,35
2005-04-25,3299,1
2006-12-29,3300,30
2007-05-19,3301,23
2005-12-31,3302,4
2009-05-26,3303,15
2011-05-19,3304,4
2005-01-22,3305,18
2009-06-21,3306,32
2008-06-15,3307,12
2005-04-22,3308,28
2008-09-04,3309,28
2007-06-18,3310,33
2007-01-27,3311,31
2005-11-29,3312,38
2010-10-19,3313,36
2010-09-22,3314,19
2011-01-23,3315,15
2009-11-03,3316,24
2007-03-13,3317,10
2008-12-10,3318,21
2008-02-27,3319,19
2009-12-27,3320,7
2008-06-18,3321,7
2005-10-08,3322,18
2008-10-30,3323,25
2005-12-15,3324,27
2008-01-24,3325,38
2007-04-24,3326,4
2010-07-08,3327,23
2007-07-03,3328,36
2006-08-24,3329,39
2011-02-20,3330,24
2009-04-16,3331,26
2009-10-07,3332,22
2011-02-02,3333,28
2010-09-25,3334,1
2006-06-14,3335,26
2008-08-03,3336,6
2010-08-19,3337,33
2006-09-06,3338,37
2006-08-24,3339,33
2010-03-15,3340,21
2006-06-06,3341,30
2005-07-12,3342,25
2010-10-15,3343,20
2005-08-10,3344,27
2010-12-08,3345,4
2010-01-29,3346,35
2011-01-01,3347,11
2008-08-10,3348,14
2005-11-25,3349,16
2008-07-13,3350,30
2011-07-11,3351,21
2007-03-27,3352,23
2011-07-24,3353,8
2006-10-11,3354,7
2011-01-08,3355,10
2008-07-29,3356,6
2010-01-19,3357,10
2005-07-12,3358,33
2009-09-18,3359,2
2010-06-15,3360,10
2007-06-27,3361,17
2007-04-06,3362,28
2007-11-17,3363,32
2009-11-13,3364,5
2005-01-04,3365,28
2006-04-05,3366,18
2008-04-26,3367,11
2010-12-26,3368,22
2008-08-21,3369,16
2006-01-07,3370,5
2005-03-05,3371,4
2005-06-22,3372,7
2011-03-03,3373,29
2009-11-21,3374,24
2007-01-10,3375,33
2010-10-12,3376,33
2005-07-02,3377,19
2005-05-12,3378,4
2005-11-03,3379,7
2005-04-14,3380,35
2009-07-04,3381,34
2005-05-14,3382,27
2006-05-27,3383,19
2009-05-21,3384,2
2010-03-24,3385,33
2006-09-20,3386,28
2005-08-12,3387,8
2006-03-04,3388,4
2008-10-12,3389,22
2009-01-17,3390,10
2008-07-20,3391,13
2009-04-21,3392,39
2007-10-30,3393,37
2009-04-04,3394,5
2011-02-02,3395,5
2008-02-25,3396,26
2008-11-17,3397,23
2008-11-18,3398,16
2011-07-13,3399,8
2005-12-21,3400,39
2006-11-12,3401,20
2006-11-03,3402,12
2007-03-28,3403,6
2006-06-15,3404,9
2007-08-24,3405,35
2006-09-11,3406,38
2008-07-26,3407,3
2005-10-17,3408,14
2006-05-22,3409,3
2010-02-23,3410,9
2011-07-23,3411,10
2011-04-08,3412,36
2007-02-28,3413,35
2009-01-05,3414,28
2007-05-26,3415,38
2005-07-13,3416,29
2009-09-19,3417,17
2011-05-24,3418,7
2006-12-19,3419,33
2006-10-16,3420,39
2006-05-07,3421,16
2006-12-27,3422,6
2008-10-31,3423,39
2010-05-22,3424,14
2007-02-02,3425,11
2006-03-21,3426,4
2011-01-18,3427,39
2007-09-23,3428,34
2011-03-03,3429,20
2008-07-31,3430,8
2010-06-30,3431,33
2008-04-07,3432,39
2008-12-15,3433,20
2010-06-23,3434,38
2008-04-19,3435,9
2007-08-21,3436,15
2007-11-06,3437,37
2008-05-10,3438,11
2008-02-10,3439,29
2010-10-19,3440,39
2009-10-01,3441,20
2007-09-20,3442,38
2009-11-19,3443,36
2008-06-18,3444,16
2007-10-06,3445,27
2009-01-07,3446,35
2010-01-15,3447,5
2010-08-02,3448,5
2009-02-11,3449,2
2011-04-05,3450,37
2005-03-12,3451,4
2010-04-20,3452,18
2010-12-01,3453,4
2007-11-27,3454,3
2011-07-31,3455,32
2008-11-20,3456,15
2006-10-17,3457,7
2007-09-01,3458,32
2005-04-19,3459,10
2009-09-01,3460,27
2009-06-04,3461,39
2011-07-24,3462,3
2006-01-06,3463,27
2007-10-03,3464,20
2011-09-25,3465,2
2009-11-25,3466,36
2008-05-31,3467,34
2009-11-08,3468,39
2009-03-14,3469,7
2008-02-23,3470,23
2007-04-26,3471,38
2011-05-18,3472,27
2011-01-07,3473,22
2006-04-29,3474,35
2011-08-21,3475,3
2006-07-14,3476,10
2006-12-05,3477,31
2011-10-11,3478,8
2011-07-04,3479,14
2005-04-24,3480,33
2007-03-30,3481,6
2005-08-28,3482,18
2005-03-12,3483,11
2005-11-14,3484,10
2010-03-05,3485,21
2007-10-31,3486,3
2010-06-02,3487,24
2010-04-01,3488,28
2005-10-12,3489,34
2008-05-31,3490,34
2010-09-12,3491,15
2005-09-27,3492,34
2011-05-05,3493,36
2008-10-31,3494,2
2010-02-18,3495,14
2011-02-10,3496,38
2010-02-23,3497,37
2007-09-05,3498,9
2005-12-12,3499,37
2006-02-27,3500,5
2008-07-21,3501,32
2005-01-29,3502,36
2011-01-19,3503,31
2005-12-20,3504,15
2005-11-09,3505,32
2007-12-01,3506,34
2008-01-27,3507,24
2007-08-16,3508,23
2009-04-08,3509,2
2008-11-25,3510,38
2011-04-03,3511,16
2006-06-16,3512,8
2006-10-05,3513,16
2009-05-31,3514,27
2008-06-14,3515,17
2008-11-14,3516,37
2011-02-07,3517,29
2010-12-22,3518,1
2009-09-26,3519,25
2011-01-26,3520,24
2009-05-20,3521,34
2010-05-31,3522,1
2009-04-14,3523,19
2006-03-08,3524,31
2009-10-18,3525,2
2005-04-10,3526,32
2009-02-06,3527,30
2011-06-11,3528,39
2006-01-06,3529,2
2005-11-09,3530,27
2011-02-21,3531,4
2005-02-02,3532,33
2006-01-02,3533,24
2006-10-12,3534,35
2006-07-18,3535,8
2008-05-31,3536,16
2010-10-17,3537,30
2006-08-24,3538,32
2007-10-07,3539,39
2007-06-13,3540,32
2009-01-05,3541,31
2009-11-24,3542,15
2010-02-16,3543,39
2011-06-11,3544,7
2010-05-02,3545,2
2005-12-23,3546,16
2008-10-01,3547,5
2007-04-01,3548,31
2006-12-29,3549,17
2011-05-18,3550,29
2009-02-21,3551,16
2006-12-05,3552,12
2008-12-06,3553,29
2010-02-20,3554,34
2008-11-16,3555,3
2005-07-08,3556,31
2009-07-21,3557,27
2010-05-24,3558,33
2008-01-09,3559,31
2011-08-11,3560,28
2008-08-17,3561,20
2008-06-12,3562,35
2007-08-18,3563,22
2006-12-01,3564,5
2006-12-11,3565,30
2005-04-23,3566,30
2009-11-29,3567,20
2008-05-24,3568,21
2005-04-29,3569,22
2009-08-26,3570,20
2008-07-26,3571,13
2009-01-03,3572,13
2009-07-22,3573,34
2007-03-29,3574,12
2010-09-27,3575,20
2006-10-07,3576,36
2007-10-02,3577,27
2011-03-02,3578,24
2011-09-30,3579,28
2009-03-15,3580,5
2006-12-01,3581,14
2007-07-08,3582,4
2006-02-21,3583,16
2011-10-05,3584,4
2006-03-05,3585,38
2010-08-07,3586,19
2010-03-05,3587,35
2007-04-28,3588,25
2008-09-14,3589,12
2007-05-27,3590,26
2009-04-09,3591,14
2008-04-13,3592,32
2007-07-13,3593,21
2005-01-08,3594,35
2009-08-14,3595,36
2009-11-05,3596,12
2011-06-28,3597,26
2006-03-28,3598,17
2011-08-13,3599,32
2011-04-29,3600,8
2008-10-24,3601,36
2008-03-25,3602,5
2011-03-15,3603,21
2011-09-28,3604,31
2009-07-09,3605,17
2008-04-08,3606,2
2005-06-12,3607,28
2008-12-06,3608,5
2006-08-23,3609,26
2008-09-30,3610,16
2008-08-10,3611,9
2009-11-30,3612,39
2005-05-09,3613,20
2010-07-22,3614,24
2011-01-31,3615,4
2007-03-23,3616,18
2010-11-18,3617,3
2008-08-14,3618,38
2007-01-18,3619,4
2010-10-16,3620,15
2008-11-11,3621,24
2005-02-25,3622,17
2010-03-04,3623,7
2009-07-18,3624,6
2009-01-05,3625,13
2005-09-13,3626,3
2006-10-10,3627,17
2009-04-12,3628,38
2010-05-01,3629,20
2008-11-01,3630,9
2006-12-02,3631,7
2009-07-31,3632,16
2007-08-23,3633,14
2005-07-01,3634,28
2005-12-29,3635,8
2008-07-23,3636,31
2005-06-02,3637,29
2006-03-22,3638,35
2007-04-02,3639,35
2005-06-08,3640,15
2005-09-06,3641,12
2008-03-26,3642,5
2007-12-22,3643,15
2011-03-09,3644,31
2005-07-15,3645,29
2008-02-13,3646,18
2011-09-13,3647,10
2009-04-30,3648,32
2007-09-16,3649,17
2011-03-14,3650,14
2006-02-06,3651,7
2011-03-09,3652,2
2005-01-24,3653,31
2005-06-09,3654,13
2006-01-10,3655,7
2005-06-11,3656,4
2005-12-24,3657,16
2009-06-10,3658,23
2009-12-20,3659,3
2010-04-21,3660,35
2009-12-28,3661,32
2006-05-25,3662,10
2011-08-05,3663,12
2006-03-17,3664,7
2005-08-16,3665,37
2009-05-23,3666,19
2009-12-21,3667,37
2011-01-02,3668,26
2005-03-18,3669,14
2011-10-13,3670,33
2008-11-25,3671,2
2006-12-13,3672,26
2010-09-09,3673,37
2006-04-21,3674,16
2009-12-24,3675,17
2005-04-30,3676,27
2011-02-10,3677,33
2011-07-03,3678,27
2011-02-20,3679,19
2010-03-19,3680,11
2005-04-27,3681,1
2008-02-26,3682,25
2010-07-11,3683,12
2007-08-09,3684,31
2006-11-16,3685,37
2010-02-11,3686,18
2005-04-05,3687,35
2006-02-20,3688,14
2008-12-15,3689,1
2010-12-02,3690,38
2010-11-16,3691,9
2009-07-26,3692,33
2010-02-13,3693,9
2007-09-27,3694,20
2010-02-20,3695,39
2010-10-23,3696,6
2008-05-16,3697,39
2007-05-19,3698,37
2007-11-22,3699,32
2008-04-03,3700,13
2006-06-20,3701,31
2011-10-22,3702,33
2010-10-27,3703,38
2009-05-28,3704,29
2008-08-31,3705,10
2006-03-04,3706,16
2009-04-15,3707,16
2005-06-15,3708,4
2008-04-02,3709,4
2008-12-07,3710,34
2011-08-20,3711,14
2010-07-25,3712,4
2007-06-14,3713,19
2006-12-14,3714,25
2009-09-14,3715,35
2007-09-20,3716,17
2009-09-19,3717,3
2006-01-04,3718,31
2008-08-01,3719,30
2009-03-26,3720,4
2008-07-01,3721,30
2011-09-26,3722,39
2009-05-22,3723,37
2005-04-11,3724,38
2010-05-28,3725,20
2010-01-11,3726,37
2007-06-11,3727,5
2010-06-07,3728,19
2010-02-07,3729,34
2006-11-13,3730,36
2005-11-16,3731,32
2007-08-07,3732,26
2010-11-25,3733,30
2006-03-18,3734,31
2005-04-13,3735,15
2006-03-21,3736,39
2010-04-22,3737,7
2007-11-15,3738,30
2006-12-10,3739,4
2007-05-07,3740,11
2005-03-07,3741,24
2008-04-30,3742,17
2011-06-06,3743,14
2008-04-01,3744,4
2008-04-29,3745,2
2010-05-04,3746,10
2006-12-07,3747,21
2011-09-14,3748,5
2005-05-13,3749,2
2005-12-04,3750,12
2005-05-15,3751,9
2011-04-02,3752,31
2009-10-08,3753,11
2007-08-01,3754,6
2009-11-24,3755,29
2009-12-08,3756,30
2009-09-04,3757,3
2009-07-20,3758,33
2006-07-05,3759,10
2005-02-24,3760,37
2009-03-28,3761,30
2006-06-17,3762,2
2007-06-06,3763,23
2009-01-26,3764,21
2006-01-19,3765,32
2008-12-03,3766,38
2010-02-09,3767,21
2008-03-27,3768,39
2010-06-07,3769,28
2008-07-30,3770,24
2007-11-03,3771,10
2011-03-12,3772,13
2009-12-04,3773,2
2009-12-19,3774,24
2007-04-21,3775,17
2007-09-20,3776,3
2008-05-31,3777,34
2008-12-26,3778,37
2008-07-17,3779,8
2006-07-20,3780,35
2008-05-12,3781,9
2010-12-16,3782,16
2011-04-27,3783,27
2009-10-10,3784,20
2008-08-19,3785,22
2009-06-21,3786,16
2008-12-27,3787,11
2009-12-09,3788,25
2011-06-12,3789,10
2007-03-15,3790,20
2007-12-17,3791,22
2011-07-20,3792,1
2010-04-16,3793,22
2011-05-29,3794,6
2009-10-07,3795,21
2007-05-12,3796,14
2010-08-30,3797,4
2006-05-23,3798,2
2009-12-25,3799,14
2009-11-18,3800,32
2007-02-01,3801,25
2006-07-11,3802,24
2007-10-25,3803,6
2008-08-01,3804,26
2011-08-04,3805,8
2010-04-30,3806,22
2005-07-09,3807,29
2011-01-19,3808,3
2005-12-04,3809,20
2005-10-08,3810,37
2010-12-04,3811,37
2008-12-17,3812,29
2007-02-26,3813,14
2006-04-27,3814,24
2010-10-08,3815,9
2007-08-01,3816,36
2007-09-13,3817,1
2007-05-06,3818,19
2008-12-09,3819,21
2011-01-29,3820,11
2007-06-06,3821,39
2009-04-27,3822,4
2007-11-17,3823,11
2008-08-10,3824,21
2008-12-12,3825,9
2006-07-31,3826,31
2011-10-11,3827,35
2009-08-27,3828,13
2008-02-10,3829,33
2007-04-13,3830,9
2007-04-25,3831,6
2007-07-06,3832,19
2005-07-30,3833,32
2005-10-17,3834,11
2008-09-06,3835,6
2008-09-05,3836,1
2005-06-11,3837,33
2007-09-04,3838,35
2008-12-13,3839,3
2008-04-17,3840,14
2011-04-23,3841,32
2010-12-27,3842,1
2006-12-03,3843,3
2011-01-05,3844,7
2011-08-30,3845,24
2011-01-19,3846,11
2007-03-11,3847,3
2010-03-18,3848,25
2010-10-08,3849,30
2009-04-03,3850,23
2009-01-12,3851,35
2007-08-27,3852,29
2009-08-12,3853,26
2006-09-05,3854,7
2011-08-06,3855,10
2006-07-10,3856,35
2007-07-12,3857,37
2011-07-07,3858,5
2009-09-12,3859,8
2006-03-25,3860,31
2010-11-27,3861,14
2011-07-30,3862,14
2007-10-28,3863,10
2007-03-16,3864,6
2010-04-15,3865,24
2007-06-04,3866,15
2008-03-12,3867,7
2010-01-04,3868,18
2006-12-28,3869,10
2007-06-01,3870,9
2005-05-07,3871,31
2010-05-08,3872,3
2005-07-26,3873,10
2010-10-10,3874,33
2007-10-31,3875,9
2009-02-22,3876,34
2008-11-14,3877,5
2011-01-31,3878,12
2005-07-25,3879,19
2007-09-26,3880,34
2006-05-20,3881,34
2006-07-23,3882,15
2011-06-16,3883,23
2008-12-12,3884,21
2010-01-07,3885,21
2009-05-05,3886,32
2009-08-08,3887,16
2007-12-26,3888,19
2008-01-17,3889,37
2011-09-20,3890,24
2005-11-15,3891,10
2011-03-14,3892,11
2010-01-20,3893,37
2007-12-04,3894,20
2009-08-31,3895,17
2009-12-31,3896,22
2010-04-01,3897,35
2008-03-19,3898,23
2006-02-27,3899,39
2005-01-29,3900,6
2010-03-21,3901,31
2008-03-11,3902,31
2011-02-15,3903,8
2011-02-02,3904,1
2009-06-17,3905,24
2006-04-22,3906,17
2006-11-03,3907,35
2009-12-22,3908,28
2005-08-27,3909,28
2007-03-28,3910,14
2010-04-02,3911,22
2005-08-11,3912,23
2009-05-28,3913,28
2007-11-08,3914,6
2005-03-11,3915,4
2005-05-11,3916,10
2010-12-04,3917,37
2010-07-07,3918,20
2007-05-04,3919,28
2008-02-07,3920,35
2006-01-10,3921,4
2007-04-28,3922,38
2006-04-10,3923,6
2007-05-16,3924,2
2010-10-05,3925,18
2009-08-21,3926,22
2006-01-15,3927,23
2011-04-03,3928,13
2011-05-23,3929,5
2010-10-14,3930,23
2007-06-14,3931,18
2008-04-28,3932,36
2005-09-23,3933,14
2007-07-13,3934,26
2009-12-26,3935,37
2010-05-19,3936,37
2011-09-14,3937,3
2009-04-09,3938,32
2011-05-23,3939,26
2008-09-24,3940,31
2007-10-02,3941,7
2005-04-15,3942,8
2011-07-31,3943,15
2010-07-26,3944,34
2008-01-04,3945,13
2010-12-25,3946,19
2011-07-02,3947,4
2005-05-10,3948,11
2005-10-29,3949,38
2007-01-05,3950,32
2010-03-29,3951,6
2006-01-15,3952,3
2010-08-23,3953,30
2006-08-01,3954,12
2007-05-13,3955,4
2006-01-24,3956,9
2010-03-17,3957,33
2011-09-10,3958,27
2011-01-28,3959,22
2005-06-26,3960,38
2008-09-13,3961,10
2009-11-02,3962,39
2008-08-31,3963,34
2010-03-27,3964,23
2007-01-16,3965,26
2008-07-01,3966,32
2005-03-18,3967,21
2005-07-20,3968,29
2010-06-09,3969,24
2008-04-22,3970,7
2011-09-21,3971,20
2010-03-02,3972,30
2009-12-24,3973,15
2005-09-28,3974,35
2008-01-30,3975,25
2008-08-26,3976,28
2009-08-06,3977,14
2007-11-13,3978,29
2005-09-08,3979,39
2011-06-29,3980,12
2009-11-29,3981,22
2007-07-23,3982,5
2010-02-27,3983,15
2008-03-15,3984,12
2011-08-20,3985,16
2007-10-26,3986,19
2011-09-25,3987,21
2010-03-29,3988,10
2007-10-09,3989,6
2010-07-24,3990,3
2010-08-08,3991,8
2005-05-16,3992,16
2008-10-24,3993,3
2009-07-20,3994,2
2006-06-20,3995,38
2006-02-12,3996,28
2006-11-24,3997,33
2007-12-04,3998,19
2007-12-21,3999,17
2011-07-15,4000,18
2007-08-03,4001,26
2005-09-17,4002,37
2008-04-14,4003,9
2007-08-09,4004,1
2005-12-28,4005,32
2010-07-25,4006,33
2005-02-05,4007,29
2005-01-19,4008,7
2006-04-12,4009,23
2011-06-17,4010,28
2007-06-09,4011,19
2005-02-27,4012,5
2010-12-25,4013,32
2011-09-02,4014,33
2008-01-01,4015,17
2008-02-06,4016,9
2006-11-16,4017,13
2007-06-06,4018,37
2011-04-18,4019,18
2005-12-07,4020,18
2010-10-02,4021,1
2007-05-06,4022,25
2005-12-09,4023,34
2008-10-31,4024,3
2005-09-02,4025,27
2008-12-17,4026,32
2006-09-06,4027,31
2007-12-10,4028,21
2006-01-17,4029,12
2005-07-16,4030,9
2006-02-04,4031,39
2010-09-20,4032,38
2007-08-13,4033,6
2008-12-21,4034,8
2010-01-27,4035,38
2008-08-16,4036,38
2011-03-25,4037,1
2006-01-16,4038,27
2007-11-04,4039,6
2005-01-24,4040,24
2007-10-04,4041,15
2009-07-03,4042,24
2008-03-05,4043,28
2010-11-29,4044,8
2009-08-06,4045,17
2010-06-16,4046,5
2011-01-19,4047,17
2011-08-24,4048,29
2008-06-29,4049,3
2009-11-28,4050,34
2007-08-18,4051,8
2008-12-19,4052,3
2008-11-08,4053,20
2006-10-21,4054,2
2010-07-29,4055,5
2006-02-22,4056,8
2011-03-04,4057,34
2008-08-03,4058,35
2005-04-19,4059,29
2007-03-13,4060,7
2011-03-12,4061,4
2008-03-23,4062,28
2006-04-24,4063,5
2005-06-23,4064,10
2010-07-19,4065,35
2009-07-23,4066,4
2010-05-22,4067,9
2007-03-30,4068,36
2011-01-29,4069,31
2011-05-04,4070,14
2009-07-08,4071,20
2005-04-26,4072,7
2008-11-27,4073,37
2010-10-28,4074,8
2006-04-14,4075,15
2005-06-04,4076,15
2010-08-31,4077,13
2006-05-25,4078,31
2008-03-27,4079,5
2010-08-04,4080,15
2008-02-24,4081,26
2007-03-20,4082,13
2011-08-09,4083,17
2010-12-22,4084,7
2005-11-08,4085,14
2008-07-12,4086,22
2006-09-10,4087,14
2006-07-04,4088,9
2007-08-02,4089,18
2011-03-28,4090,4
2009-11-09,4091,16
2005-09-16,4092,22
2008-09-07,4093,31
2005-05-29,4094,21
2006-07-22,4095,32
2010-09-30,4096,26
2011-10-20,4097,25
2009-08-26,4098,1
2008-09-09,4099,22
2006-12-08,4100,16
2008-06-18,4101,15
2011-07-12,4102,2
2006-11-23,4103,23
2007-02-17,4104,13
2011-02-15,4105,10
2005-01-10,4106,38
2010-02-10,4107,28
2011-03-01,4108,22
2011-02-28,4109,29
2008-02-11,4110,32
2006-09-25,4111,37
2010-02-22,4112,16
2006-05-16,4113,5
2009-09-05,4114,15
2005-05-15,4115,23
2005-12-23,4116,19
2007-10-26,4117,37
2011-03-21,4118,37
2007-08-07,4119,28
2006-01-06,4120,15
2010-04-25,4121,1
2007-07-13,4122,4
2010-05-14,4123,37
